origin,Unnamed: 0,id,text,retweetCount,CreatedAt,author.id,author.userName,author.followers,author.following,author.createdAt,isRetweet,date,createdDate,misinformation,stance,isUSRelated
T2,1290445,1471882100404109312,"Notably, because the wall is built well onto US territory, it will have literally zero impact on people seeking asylum, who just come up to the base of the wall and wait for Border Patrol to let them in.

You can't wall off the right to seek asylum.",15,Fri Dec 17 16:36:53 +0000 2021,1034469513385963521,ReichlinMelnick,44276,1979,Tue Aug 28 15:55:26 +0000 2018,False,2021-12-17 08:36:53,2021-12-17,T,P,1
T2,1246864,1474085997247930369,"Further inaccuracies in paragraph 4 (though a very common one)—MPP had nothing to do with ""asylum applicants.""

People put into MPP were/are not asked if they want to seek asylum, and are not permitted to apply for asylum until AFTER they are sent back to Mexico. https://t.co/ZI8RpQ0yvp",0,Thu Dec 23 18:34:23 +0000 2021,1034469513385963521,ReichlinMelnick,44274,1979,Tue Aug 28 15:55:26 +0000 2018,False,2021-12-23 10:34:23,2021-12-23,T,P,0
T2,1484944,1478924521931427846,"The cherry on top is that the article he links to about his prior ""reporting"" says literally nothing about that point. It's an article about one guy from Afghanistan who entered in 2008 and pled guilty in 2014 to immigration fraud for lying about connections to a terror group.",2,Thu Jan 06 03:00:57 +0000 2022,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-05 19:00:57,2022-01-05,E,U,1
T3,1558659,1647021560388108290,Weird choice to call DACA recipients (who by definition have been in the US  since at least June 2007) “migrants.”,13,Fri Apr 14 23:38:34 +0000 2023,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2023-04-14 16:38:34,2023-04-14,T,P,1
T2,1366899,1471636749562621964,Very important to note that visa recapture and green card provisions are NOT covered in this opinion.,4,Fri Dec 17 00:21:57 +0000 2021,1034469513385963521,ReichlinMelnick,44289,1978,Tue Aug 28 15:55:26 +0000 2018,False,2021-12-16 16:21:57,2021-12-16,CF,U,0
T2,1261511,1479090694316863494,"Second, here's an (also paid!) summer internship opportunity for law students to work with our fantastic legal team! Help us sue the government, protect immigrant rights, uncover government secrets, and more!

Feel free to check them out!

https://t.co/D8DuetwZdD",5,Thu Jan 06 14:01:16 +0000 2022,1034469513385963521,ReichlinMelnick,44274,1979,Tue Aug 28 15:55:26 +0000 2018,False,2022-01-06 06:01:16,2022-01-06,T,P,1
T3,1581122,1656106654293712899,"That's not to say that there's no difference between the Biden and Trump administrations. 

Under Trump, the transit ban applied to everyone. Under Biden, migrants who win an appointment lottery through CBP One app lottery will be exempt from the new ""rebuttable presumption.""",14,Wed May 10 01:19:30 +0000 2023,1034469513385963521,ReichlinMelnick,44293,1977,Tue Aug 28 15:55:26 +0000 2018,False,2023-05-09 18:19:30,2023-05-09,T,U,1
T2,1435036,1480628133866967040,"Because 80% of that fentanyl killing Americans is coming from the Southern Border that they not only refuse to secure, but purposely keep wide open:

https://t.co/pK92JjI3Vt",27,Mon Jan 10 19:50:30 +0000 2022,1344750588026900481,RepMalliotakis,29405,441,Thu Dec 31 21:02:13 +0000 2020,False,2022-01-10 11:50:30,2022-01-10,E,A,1
T4,245609,1781331436311613886,"What about the war the drug cartels have waged on America with the invasion of illegal immigrants, convicted criminals and gang members entering our open borders &amp; killing well over 100k Americans annually by fentanyl, murder and drunk driving? https://t.co/mcG4uDgspk",21,Fri Apr 19 14:38:04 +0000 2024,1344750588026900481,RepMalliotakis,29254,441,Thu Dec 31 21:02:13 +0000 2020,False,2024-04-19 07:38:04,2024-04-19,E,A,1
T4,467683,1775904121599430723,"The sad thing is the NYPD was FORCED by NYC Council’s ludicrous laws to release these individuals after their arrest. Warped NYC Democrats prefer that illegal immigrant criminals continue roaming our streets. Thankful to @ICEgov officers who now have to go find them because NYC refuses to comply with detainer requests. Also, these criminals were stopped at the border, but Biden Administration policies force @CBP to release them into our country. Asinine!",5,Thu Apr 04 15:11:51 +0000 2024,1344750588026900481,RepMalliotakis,29261,441,Thu Dec 31 21:02:13 +0000 2020,False,2024-04-04 08:11:51,2024-04-04,F,A,1
T4,332250,1778188469082132547,"Well done, @ICEgov. It’s a shame these agents have to do triple the work and risk their safety because #NYC won’t notify ICE, voluntarily turn them over or comply with detainer requests. Left wing politicians care more about protecting illegal immigrant criminals than the safety of their citizens.

https://t.co/YxMbth6PHg",10,Wed Apr 10 22:29:02 +0000 2024,1344750588026900481,RepMalliotakis,29253,441,Thu Dec 31 21:02:13 +0000 2020,False,2024-04-10 15:29:02,2024-04-10,E,A,1
T2,1464795,1479563360874246148,"Under Biden &amp; one party rule, America is suffering:

➡️ Dismal jobs report
➡️ Declining labor participation
➡️ Declining wages
➡️ Gas up 58%
➡️ Highest inflation in 40 yrs  
➡️ Record illegal immigration
➡️ Skyrocketing crime in Dem-run cities

They thought we wouldn’t notice.",24,Fri Jan 07 21:19:28 +0000 2022,1344750588026900481,RepMalliotakis,29405,441,Thu Dec 31 21:02:13 +0000 2020,False,2022-01-07 13:19:28,2022-01-07,E,A,1
T2,1414620,1480590006821351425,"We are 10 days away from the one-year anniversary of #BidensBorderPolicies taking effect.  
 
In one year, 1.7 million illegal immigrants, including criminals &amp; some with connections to terror groups, have taken advantage of massive gaps in our national security. #SecureTheBorder",15,Mon Jan 10 17:19:00 +0000 2022,797201048490430465,RepTenney,41408,647,Fri Nov 11 22:15:16 +0000 2016,False,2022-01-10 09:19:00,2022-01-10,E,A,1
T4,374040,1777455377669304819,"Illegal immigrants flocking to our country know that they will be let in under Joe Biden's weak border policies! 
https://t.co/9BdO9yjCO1",14,Mon Apr 08 21:56:00 +0000 2024,797201048490430465,RepTenney,41381,647,Fri Nov 11 22:15:16 +0000 2016,False,2024-04-08 14:56:00,2024-04-08,E,A,1
T3,1501452,1655934194109825024,"Downstate Democrat politicians campaign on pro-sanctuary city policies, but they don't actually want to deal with their consequences. Instead of busing migrants across New York, Mayor Adams should end NYC's sanctuary city policies and enforce the law. https://t.co/LTCRvdUHlQ",5,Tue May 09 13:54:12 +0000 2023,797201048490430465,RepTenney,41398,647,Fri Nov 11 22:15:16 +0000 2016,False,2023-05-09 06:54:12,2023-05-09,E,A,1
T4,493320,1775543512798204333,"Every day, members of our community are becoming victims of criminal acts perpetrated by illegal immigrants who exploit Albany Democrats' ineffective bail reform.

This disastrous policy continues to allow violent & dangerous criminals back onto our streets.

It's time to secure our borders & end bail reform.",2,Wed Apr 03 15:18:56 +0000 2024,797201048490430465,RepTenney,41383,647,Fri Nov 11 22:15:16 +0000 2016,False,2024-04-03 08:18:56,2024-04-03,E,A,1
T2,1472762,1480259027745615877,Progressives in Congress care more about spying on your bank account than securing our border.,204,Sun Jan 09 19:23:48 +0000 2022,797201048490430465,RepTenney,41408,647,Fri Nov 11 22:15:16 +0000 2016,False,2022-01-09 11:23:48,2022-01-09,E,A,1
T4,495971,1775519874439348346,"Donald Trump called immigrants who were illegally in the United States ‘animals’ and ‘not human’ in a speech in Michigan, as he intensified his focus on border issues with incendiary rhetoric on his campaign trail https://t.co/5Civhpmn84 https://t.co/8ZZ5AXBFrT",22,Wed Apr 03 13:45:00 +0000 2024,1652541,Reuters,25711195,1237,Tue Mar 20 17:46:05 +0000 2007,False,2024-04-03 06:45:00,2024-04-03,E,U,1
T4,755183,1780940801310179381,UK's Rwanda asylum plan to be debated on April 22 https://t.co/MCFocJYC0h https://t.co/EDyETFxmcj,8,Thu Apr 18 12:45:49 +0000 2024,1652541,Reuters,25713160,1237,Tue Mar 20 17:46:05 +0000 2007,False,2024-04-18 05:45:49,2024-04-18,T,U,0
T3,1553555,1651465559714791425,Australia proposed overhauling its immigration system to speed up getting highly skilled workers into the country and smoothening the path to permanent residency https://t.co/RxXwOLNVYn,22,Thu Apr 27 05:57:26 +0000 2023,1652541,Reuters,25709915,1237,Tue Mar 20 17:46:05 +0000 2007,False,2023-04-26 22:57:26,2023-04-26,T,U,0
T2,1308106,1470691281575763970,"Hundreds of students and staff of the Afghanistan National Institute of Music and their relatives were granted asylum in Portugal, where they hope to settle and pursue their artistic dreams https://t.co/S0NZCpHNm3 https://t.co/kZBuBkvr0v",22,Tue Dec 14 09:45:00 +0000 2021,1652541,Reuters,25711984,1237,Tue Mar 20 17:46:05 +0000 2007,False,2021-12-14 01:45:00,2021-12-14,T,U,0
T2,1135311,1478806090653569025,UK targets scientific ways to determine asylum seekers' age https://t.co/yySw9xcgGr https://t.co/0XODzMUzEB,9,Wed Jan 05 19:10:21 +0000 2022,1652541,Reuters,25711670,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-05 11:10:21,2022-01-05,T,U,0
T2,1166962,1476864527438434304,Charity boat with 440 migrants to dock in Italy https://t.co/2HRGlGqI8e https://t.co/9z3BMSiRmh,10,Fri Dec 31 10:35:16 +0000 2021,1652541,Reuters,25711799,1237,Tue Mar 20 17:46:05 +0000 2007,False,2021-12-31 02:35:16,2021-12-31,T,U,0
T2,1114425,1478820053911015425,U.S. sends 119 Cuban migrants home as growing number take to sea https://t.co/BCOXOE1QxL https://t.co/0XAOS7ZcXi,4,Wed Jan 05 20:05:50 +0000 2022,1652541,Reuters,25711598,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-05 12:05:50,2022-01-05,T,U,1
T2,1475955,1480222896400355346,Canada resists pressure to drop vaccine mandate for cross-border truckers https://t.co/nvplHEUdCL https://t.co/gQuYCLcjOh,35,Sun Jan 09 17:00:14 +0000 2022,1652541,Reuters,25710401,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-09 09:00:14,2022-01-09,T,U,0
T3,1579876,1656116869613465600,"US border agents in El Paso, Texas, urged hundreds of migrants amassing on city streets to surrender to authorities as illegal crossings rose in the run-up to the end of COVID border restrictions known as Title 42 later this week https://t.co/6F3xPGdCI4 https://t.co/q0gJ12oU5t",8,Wed May 10 02:00:05 +0000 2023,1652541,Reuters,25709930,1237,Tue Mar 20 17:46:05 +0000 2007,False,2023-05-09 19:00:05,2023-05-09,T,U,1
T2,1472818,1479314367690813441,World number one Novak Djokovic spent a second day in immigration detention in Australia as his lawyers battled to secure his release to play in the #AusOpen and be exempt from strict COVID-19 vaccination requirements https://t.co/S0xxiR2zSo https://t.co/HUY0Qh0dMO,103,Fri Jan 07 04:50:04 +0000 2022,1652541,Reuters,25710400,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-06 20:50:04,2022-01-06,T,U,0
T2,1268744,1479376100140761088,UN: Air strike kills three in Eritrean refugee camp in Ethiopia https://t.co/PnLwnVBXUI https://t.co/iLdC6ek6KZ,15,Fri Jan 07 08:55:22 +0000 2022,1652541,Reuters,25711974,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-07 00:55:22,2022-01-07,T,U,0
T4,500081,1775459476184924250,"Donald Trump called immigrants illegally in the United States ‘animals’ and spoke of chaos consuming America if he did not win the Nov. 5 presidential election, as he campaigned in Michigan and Wisconsin https://t.co/5Civhpmn84 https://t.co/INFfTQv4HT",22,Wed Apr 03 09:45:00 +0000 2024,1652541,Reuters,25711206,1237,Tue Mar 20 17:46:05 +0000 2007,False,2024-04-03 02:45:00,2024-04-03,T,U,1
T2,1146248,1477817016505581570,UK officials expect deal on Channel migrant crisis after French election - The Times https://t.co/K2wzRbU2V6 https://t.co/itNGugjMX2,12,Mon Jan 03 01:40:07 +0000 2022,1652541,Reuters,25711678,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-02 17:40:07,2022-01-02,T,U,0
T2,1138079,1478160571329650689,"4,400 migrants lost at sea bound for Spain in 2021, double previous year https://t.co/2CnMekUQyD https://t.co/ixvbKwSwax",25,Tue Jan 04 00:25:17 +0000 2022,1652541,Reuters,25711671,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-03 16:25:17,2022-01-03,T,U,0
T2,1463652,1479599983326285825,"Fans of Serbian tennis star Novak Djokovic danced and waved the Serbian flag as a priest led prayers marking Orthodox Christmas, outside an Australian immigration hotel https://t.co/Ldaf2Eoi0q https://t.co/ZE3slttcOl",15,Fri Jan 07 23:45:00 +0000 2022,1652541,Reuters,25710890,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-07 15:45:00,2022-01-07,T,U,0
T2,1297134,1471525826395090960,"For refugees, migrants, asylum-seekers, as well as people afflicted by natural disasters or other events that put them out of reach of government help, COVAX created a Humanitarian Buffer – a last-resort reserve of shots to be administered by humanitarian groups 5/7 https://t.co/VUcaXaq9Fg",82,Thu Dec 16 17:01:11 +0000 2021,1652541,Reuters,25711985,1237,Tue Mar 20 17:46:05 +0000 2007,False,2021-12-16 09:01:11,2021-12-16,T,U,0
T2,1087519,1478845914345193472,"Djokovic, the No. 1 tennis star in the world, was filing an injunction to prevent his deportation, the source said https://t.co/i1rGwBWpR0",72,Wed Jan 05 21:48:36 +0000 2022,1652541,Reuters,25711655,1237,Tue Mar 20 17:46:05 +0000 2007,False,2022-01-05 13:48:36,2022-01-05,T,U,0
T2,1233988,1474139725002907650,"Nearly 150 murders and disappearances in connection with a land conflict have convulsed Honduras' Aguán Valley since 2008, when violence first intensified in that northern corner of the country. It has stoked a migrant flight to the U.S. https://t.co/eqsmoIPgtJ @gottesdiener https://t.co/DJjveOpn9N",6,Thu Dec 23 22:07:53 +0000 2021,1652541,Reuters,25711844,1237,Tue Mar 20 17:46:05 +0000 2007,False,2021-12-23 14:07:53,2021-12-23,T,U,1
T2,1220198,1474707836546523144,".
Over 85% fully vaxxed, but, it's the unvaxxed fault for spreading the virus? 🤔

I'd better get another polio vax, in case a polio migrant comes into Canada, they might infect me ! 🤔
.",0,Sat Dec 25 11:45:21 +0000 2021,954710559341056001,Rex66992401,559,346,Sat Jan 20 13:41:49 +0000 2018,False,2021-12-25 03:45:21,2021-12-25,NR,NR,NR
T4,557043,1782168106778996966,"@jihadwatchRS ""Italy: Muslim migrants savagely beat another migrant for attending church""

It will come here 🇨🇦🇺🇲
Just a matter of time 
Follow the Palestinian Protests, just the beginning 
.",0,Sun Apr 21 22:02:42 +0000 2024,954710559341056001,Rex66992401,551,345,Sat Jan 20 13:41:49 +0000 2018,False,2024-04-21 15:02:42,2024-04-21,E,A,1
T4,277232,1781122784506061184,"@insauga ""Knife pulled as suspect tries to flee Halton Hills Walmart with stolen groceries""

Cultural enrichment? 
Non white?
Illegal Migrant? 

Do tell 🤓
.",0,Fri Apr 19 00:48:58 +0000 2024,954710559341056001,Rex66992401,553,347,Sat Jan 20 13:41:49 +0000 2018,False,2024-04-18 17:48:58,2024-04-18,F,A,0
T3,1565143,1645500001898962959,"@TorontoStar ""city’s overall homeless population has been soaring, with an increase in the last year of roughly 1,300, to a total of more than 10,800 in Feb""

A John Tory legacy 
Declaration: Sanctuary city! 

Trudeau says economy doing well. Carbon and grocery rebates are working 🤓",0,Mon Apr 10 18:52:27 +0000 2023,954710559341056001,Rex66992401,560,347,Sat Jan 20 13:41:49 +0000 2018,False,2023-04-10 11:52:27,2023-04-10,unsupported/low credibility,A,0
T4,563459,1782130278636343499,"@CP24 ""Toronto man facing 8 alleged sex assaults charges at east-end restaurant""

No name. No description.
Once more 

May we guess? 
Non-white 
New migrant. 
Name:
Muhammed, Muhamad, Mohammad, Mohammed, Mahammad, Mahammed, Mohamad, Mohamed, Mehmet?
🤓",0,Sun Apr 21 19:32:23 +0000 2024,954710559341056001,Rex66992401,551,345,Sat Jan 20 13:41:49 +0000 2018,False,2024-04-21 12:32:23,2024-04-21,E,A,0
T4,534328,1774837102930252081,"The lie that the USA is a melting pot.
The White Europeans that came here legally were forced to undergo thorough medical exams, they were forced to have a sponsor, they were forced to LEARN ENGLISH if they wanted a frigging job. 1892 and 1954, more than 12Million immigrants passed through the U.S. immigration portal at Ellis Island. 
Illegal alien invasion has more than doubled that number during BIDEN's Administration.  The flaunting of braeking Federal Law goes without accountability.  8 USC Sec. 1324 25 26 has criminal punishment up to 20 years.  
AS Biden says, ""Whites have been in power too long... immigration will guarantee that in the future they will be minority and that's not a bad thing.""",7,Mon Apr 01 16:31:54 +0000 2024,4846230078,RicciGeri,38010,24992,Mon Feb 01 21:40:57 +0000 2016,False,2024-04-01 09:31:54,2024-04-01,E,A,1
T4,315696,1778510781295849584,"@westieTX AND... they had to have sponsors, pass a medical/physical test... learn English to get a job .  This invasion is nothing like Ellis Island immigration.
Ellis immigrants followed the parameters for LEGAL immigration while the Invader Aliens do not.",1,Thu Apr 11 19:49:48 +0000 2024,4846230078,RicciGeri,38006,24992,Mon Feb 01 21:40:57 +0000 2016,False,2024-04-11 12:49:48,2024-04-11,E,A,1
